,date,weekday,month,journey_origin,journey_destination,journey_start,journey_end,journey_duration,journey_numberlegs,leg1_train,leg1_origin,leg1_destination,leg1_start,leg1_end,leg1_duration,leg2_train,leg2_origin,leg2_destination,leg2_start,leg2_end,leg2_duration,leg3_train,leg3_origin,leg3_destination,leg3_start,leg3_end,leg3_duration
28,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 05:33:00+02:00,2022-09-05 10:04:00+02:00,16260,1,ICE 614,München Hbf,Köln Hbf,2022-09-05 05:33:00+02:00,2022-09-05 10:04:00+02:00,16260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 06:29:00+02:00,2022-09-05 11:04:00+02:00,16500,2,ICE 692,München Hbf,Mannheim Hbf,2022-09-05 06:29:00+02:00,2022-09-05 09:29:00+02:00,10800,ICE 202,Mannheim Hbf,Köln Hbf,2022-09-05 09:36:00+02:00,2022-09-05 11:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
30,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 06:46:00+02:00,2022-09-05 11:33:00+02:00,17220,3,TGV 9576,München Hbf,Stuttgart Hbf,2022-09-05 06:46:00+02:00,2022-09-05 09:00:00+02:00,8040,ICE 770,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 09:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 16,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-05 10:42:00+02:00,2022-09-05 11:33:00+02:00,3060
31,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 07:28:00+02:00,2022-09-05 12:05:00+02:00,16620,1,ICE 612,München Hbf,Köln Hbf,2022-09-05 07:28:00+02:00,2022-09-05 12:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 08:27:00+02:00,2022-09-05 13:05:00+02:00,16680,2,ICE 690,München Hbf,Mannheim Hbf,2022-09-05 08:27:00+02:00,2022-09-05 11:29:00+02:00,10920,ICE 200,Mannheim Hbf,Köln Hbf,2022-09-05 11:36:00+02:00,2022-09-05 13:05:00+02:00,5340,-1,-1,-1,-1,-1,-1
33,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 08:46:00+02:00,2022-09-05 13:33:00+02:00,17220,3,IC 1298,München Hbf,Stuttgart Hbf,2022-09-05 08:46:00+02:00,2022-09-05 11:05:00+02:00,8340,ICE 578,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 11:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 314,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-05 12:42:00+02:00,2022-09-05 13:33:00+02:00,3060
34,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 09:28:00+02:00,2022-09-05 14:05:00+02:00,16620,1,ICE 610,München Hbf,Köln Hbf,2022-09-05 09:28:00+02:00,2022-09-05 14:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 10:28:00+02:00,2022-09-05 15:04:00+02:00,16560,2,ICE 598,München Hbf,Mannheim Hbf,2022-09-05 10:28:00+02:00,2022-09-05 13:29:00+02:00,10860,ICE 108,Mannheim Hbf,Köln Hbf,2022-09-05 13:36:00+02:00,2022-09-05 15:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
36,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 11:28:00+02:00,2022-09-05 16:05:00+02:00,16620,1,ICE 518,München Hbf,Köln Hbf,2022-09-05 11:28:00+02:00,2022-09-05 16:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 12:27:00+02:00,2022-09-05 17:04:00+02:00,16620,2,ICE 596,München Hbf,Mannheim Hbf,2022-09-05 12:27:00+02:00,2022-09-05 15:29:00+02:00,10920,ICE 106,Mannheim Hbf,Köln Hbf,2022-09-05 15:36:00+02:00,2022-09-05 17:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
38,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 12:47:00+02:00,2022-09-05 17:36:00+02:00,17340,3,IC 2266,München Hbf,Stuttgart Hbf,2022-09-05 12:47:00+02:00,2022-09-05 15:04:00+02:00,8220,ICE 574,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 15:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 152,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-05 16:42:00+02:00,2022-09-05 17:36:00+02:00,3240
39,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 13:28:00+02:00,2022-09-05 18:05:00+02:00,16620,1,ICE 516,München Hbf,Köln Hbf,2022-09-05 13:28:00+02:00,2022-09-05 18:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 14:27:00+02:00,2022-09-05 19:04:00+02:00,16620,2,ICE 594,München Hbf,Mannheim Hbf,2022-09-05 14:27:00+02:00,2022-09-05 17:29:00+02:00,10920,ICE 204,Mannheim Hbf,Köln Hbf,2022-09-05 17:36:00+02:00,2022-09-05 19:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
41,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 14:47:00+02:00,2022-09-05 19:33:00+02:00,17160,3,ICE 1164,München Hbf,Stuttgart Hbf,2022-09-05 14:47:00+02:00,2022-09-05 17:02:00+02:00,8100,ICE 572,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 17:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 10,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-05 18:42:00+02:00,2022-09-05 19:33:00+02:00,3060
42,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 15:28:00+02:00,2022-09-05 20:05:00+02:00,16620,1,ICE 514,München Hbf,Köln Hbf,2022-09-05 15:28:00+02:00,2022-09-05 20:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 16:27:00+02:00,2022-09-05 21:05:00+02:00,16680,2,ICE 592,München Hbf,Mannheim Hbf,2022-09-05 16:27:00+02:00,2022-09-05 19:29:00+02:00,10920,ICE 102,Mannheim Hbf,Köln Hbf,2022-09-05 19:36:00+02:00,2022-09-05 21:05:00+02:00,5340,-1,-1,-1,-1,-1,-1
44,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 17:25:00+02:00,2022-09-05 22:05:00+02:00,16800,1,ICE 512,München Hbf,Köln Hbf,2022-09-05 17:25:00+02:00,2022-09-05 22:05:00+02:00,16800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 18:16:00+02:00,2022-09-05 23:04:00+02:00,17280,3,ICE 524,München Hbf,Nürnberg Hbf,2022-09-05 18:16:00+02:00,2022-09-05 19:23:00+02:00,4020,ICE 22,Nürnberg Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 19:30:00+02:00,Frankfurt(Main) Flughafen Fernbf,8760,ICE 100,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-05 22:09:00+02:00,2022-09-05 23:04:00+02:00,3300
46,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 18:16:00+02:00,2022-09-06 00:05:00+02:00,20940,2,ICE 524,München Hbf,Nürnberg Hbf,2022-09-05 18:16:00+02:00,2022-09-05 19:23:00+02:00,4020,ICE 22,Nürnberg Hbf,Köln Hbf,2022-09-05 19:30:00+02:00,2022-09-06 00:05:00+02:00,16500,-1,-1,-1,-1,-1,-1
47,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 18:21:00+02:00,2022-09-05 23:53:00+02:00,19920,3,ICE 580,München Hbf,Würzburg Hbf,2022-09-05 18:21:00+02:00,2022-09-05 20:25:00+02:00,7440,ICE 524,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 20:32:00+02:00,Köln Messe/Deutz Gl.11-12,11040,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-05 23:36:00+02:00,2022-09-05 23:53:00+02:00,1020
48,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 19:26:00+02:00,2022-09-06 00:28:00+02:00,18120,1,ICE 522,München Hbf,Köln Hbf,2022-09-05 19:26:00+02:00,2022-09-06 00:28:00+02:00,18120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,2022-09-05,0,9,München Hbf,Köln Hbf,2022-09-05 19:28:00+02:00,2022-09-06 00:06:00+02:00,16680,1,ICE 510,München Hbf,Köln Hbf,2022-09-05 19:28:00+02:00,2022-09-06 00:06:00+02:00,16680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 00:01:00+02:00,2022-09-06 06:03:00+02:00,21720,1,ICE 618,München Hbf,Köln Hbf,2022-09-06 00:01:00+02:00,2022-09-06 06:03:00+02:00,21720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 03:24:00+02:00,2022-09-06 08:05:00+02:00,16860,1,ICE 616,München Hbf,Köln Hbf,2022-09-06 03:24:00+02:00,2022-09-06 08:05:00+02:00,16860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 04:27:00+02:00,2022-09-06 09:32:00+02:00,18300,2,ICE 822,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 04:27:00+02:00,2022-09-06 09:15:00+02:00,17280,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 09:15:00+02:00,2022-09-06 09:32:00+02:00,1020,-1,-1,-1,-1,-1,-1
53,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 04:27:00+02:00,2022-09-06 09:33:00+02:00,18360,2,ICE 822,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 04:27:00+02:00,2022-09-06 08:21:00+02:00,14040,ICE 316,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-06 08:30:00+02:00,2022-09-06 09:33:00+02:00,3780,-1,-1,-1,-1,-1,-1
54,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 05:33:00+02:00,2022-09-06 10:04:00+02:00,16260,1,ICE 614,München Hbf,Köln Hbf,2022-09-06 05:33:00+02:00,2022-09-06 10:04:00+02:00,16260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 06:29:00+02:00,2022-09-06 11:04:00+02:00,16500,2,ICE 692,München Hbf,Mannheim Hbf,2022-09-06 06:29:00+02:00,2022-09-06 09:29:00+02:00,10800,ICE 202,Mannheim Hbf,Köln Hbf,2022-09-06 09:36:00+02:00,2022-09-06 11:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
56,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 06:46:00+02:00,2022-09-06 11:33:00+02:00,17220,3,TGV 9576,München Hbf,Stuttgart Hbf,2022-09-06 06:46:00+02:00,2022-09-06 09:00:00+02:00,8040,ICE 770,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 09:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 16,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-06 10:42:00+02:00,2022-09-06 11:33:00+02:00,3060
57,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 07:28:00+02:00,2022-09-06 12:05:00+02:00,16620,1,ICE 612,München Hbf,Köln Hbf,2022-09-06 07:28:00+02:00,2022-09-06 12:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 08:27:00+02:00,2022-09-06 13:05:00+02:00,16680,2,ICE 690,München Hbf,Mannheim Hbf,2022-09-06 08:27:00+02:00,2022-09-06 11:29:00+02:00,10920,ICE 200,Mannheim Hbf,Köln Hbf,2022-09-06 11:36:00+02:00,2022-09-06 13:05:00+02:00,5340,-1,-1,-1,-1,-1,-1
59,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 08:46:00+02:00,2022-09-06 13:33:00+02:00,17220,3,IC 1298,München Hbf,Stuttgart Hbf,2022-09-06 08:46:00+02:00,2022-09-06 11:05:00+02:00,8340,ICE 578,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 11:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 314,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-06 12:42:00+02:00,2022-09-06 13:33:00+02:00,3060
60,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 09:28:00+02:00,2022-09-06 14:05:00+02:00,16620,1,ICE 610,München Hbf,Köln Hbf,2022-09-06 09:28:00+02:00,2022-09-06 14:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 10:28:00+02:00,2022-09-06 15:04:00+02:00,16560,2,ICE 598,München Hbf,Mannheim Hbf,2022-09-06 10:28:00+02:00,2022-09-06 13:29:00+02:00,10860,ICE 108,Mannheim Hbf,Köln Hbf,2022-09-06 13:36:00+02:00,2022-09-06 15:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
62,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 11:28:00+02:00,2022-09-06 16:05:00+02:00,16620,1,ICE 518,München Hbf,Köln Hbf,2022-09-06 11:28:00+02:00,2022-09-06 16:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 12:27:00+02:00,2022-09-06 17:04:00+02:00,16620,2,ICE 596,München Hbf,Mannheim Hbf,2022-09-06 12:27:00+02:00,2022-09-06 15:29:00+02:00,10920,ICE 106,Mannheim Hbf,Köln Hbf,2022-09-06 15:36:00+02:00,2022-09-06 17:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
64,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 12:47:00+02:00,2022-09-06 17:36:00+02:00,17340,3,IC 2266,München Hbf,Stuttgart Hbf,2022-09-06 12:47:00+02:00,2022-09-06 15:04:00+02:00,8220,ICE 574,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 15:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 152,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-06 16:42:00+02:00,2022-09-06 17:36:00+02:00,3240
65,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 13:28:00+02:00,2022-09-06 18:05:00+02:00,16620,1,ICE 516,München Hbf,Köln Hbf,2022-09-06 13:28:00+02:00,2022-09-06 18:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 14:27:00+02:00,2022-09-06 19:04:00+02:00,16620,2,ICE 594,München Hbf,Mannheim Hbf,2022-09-06 14:27:00+02:00,2022-09-06 17:29:00+02:00,10920,ICE 204,Mannheim Hbf,Köln Hbf,2022-09-06 17:36:00+02:00,2022-09-06 19:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
67,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 14:47:00+02:00,2022-09-06 19:33:00+02:00,17160,3,ICE 1164,München Hbf,Stuttgart Hbf,2022-09-06 14:47:00+02:00,2022-09-06 17:02:00+02:00,8100,ICE 572,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 17:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 10,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-06 18:42:00+02:00,2022-09-06 19:33:00+02:00,3060
68,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 15:28:00+02:00,2022-09-06 20:05:00+02:00,16620,1,ICE 514,München Hbf,Köln Hbf,2022-09-06 15:28:00+02:00,2022-09-06 20:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 16:27:00+02:00,2022-09-06 21:05:00+02:00,16680,2,ICE 592,München Hbf,Mannheim Hbf,2022-09-06 16:27:00+02:00,2022-09-06 19:29:00+02:00,10920,ICE 102,Mannheim Hbf,Köln Hbf,2022-09-06 19:36:00+02:00,2022-09-06 21:05:00+02:00,5340,-1,-1,-1,-1,-1,-1
70,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 17:25:00+02:00,2022-09-06 22:05:00+02:00,16800,1,ICE 512,München Hbf,Köln Hbf,2022-09-06 17:25:00+02:00,2022-09-06 22:05:00+02:00,16800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 18:16:00+02:00,2022-09-06 23:04:00+02:00,17280,3,ICE 524,München Hbf,Nürnberg Hbf,2022-09-06 18:16:00+02:00,2022-09-06 19:23:00+02:00,4020,ICE 22,Nürnberg Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 19:30:00+02:00,Frankfurt(Main) Flughafen Fernbf,8760,ICE 100,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-06 22:09:00+02:00,2022-09-06 23:04:00+02:00,3300
72,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 18:16:00+02:00,2022-09-07 00:05:00+02:00,20940,2,ICE 524,München Hbf,Nürnberg Hbf,2022-09-06 18:16:00+02:00,2022-09-06 19:23:00+02:00,4020,ICE 22,Nürnberg Hbf,Köln Hbf,2022-09-06 19:30:00+02:00,2022-09-07 00:05:00+02:00,16500,-1,-1,-1,-1,-1,-1
73,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 18:21:00+02:00,2022-09-06 23:53:00+02:00,19920,3,ICE 580,München Hbf,Würzburg Hbf,2022-09-06 18:21:00+02:00,2022-09-06 20:25:00+02:00,7440,ICE 524,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 20:32:00+02:00,Köln Messe/Deutz Gl.11-12,11040,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 23:36:00+02:00,2022-09-06 23:53:00+02:00,1020
74,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 19:26:00+02:00,2022-09-07 00:28:00+02:00,18120,1,ICE 522,München Hbf,Köln Hbf,2022-09-06 19:26:00+02:00,2022-09-07 00:28:00+02:00,18120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75,2022-09-06,1,9,München Hbf,Köln Hbf,2022-09-06 19:28:00+02:00,2022-09-07 00:06:00+02:00,16680,1,ICE 510,München Hbf,Köln Hbf,2022-09-06 19:28:00+02:00,2022-09-07 00:06:00+02:00,16680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 00:01:00+02:00,2022-09-07 06:03:00+02:00,21720,1,ICE 618,München Hbf,Köln Hbf,2022-09-07 00:01:00+02:00,2022-09-07 06:03:00+02:00,21720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 03:24:00+02:00,2022-09-07 08:05:00+02:00,16860,1,ICE 616,München Hbf,Köln Hbf,2022-09-07 03:24:00+02:00,2022-09-07 08:05:00+02:00,16860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 04:27:00+02:00,2022-09-07 09:32:00+02:00,18300,2,ICE 822,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 04:27:00+02:00,2022-09-07 09:15:00+02:00,17280,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 09:15:00+02:00,2022-09-07 09:32:00+02:00,1020,-1,-1,-1,-1,-1,-1
79,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 04:27:00+02:00,2022-09-07 09:33:00+02:00,18360,2,ICE 822,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 04:27:00+02:00,2022-09-07 08:21:00+02:00,14040,ICE 316,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-07 08:30:00+02:00,2022-09-07 09:33:00+02:00,3780,-1,-1,-1,-1,-1,-1
80,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 05:33:00+02:00,2022-09-07 10:04:00+02:00,16260,1,ICE 614,München Hbf,Köln Hbf,2022-09-07 05:33:00+02:00,2022-09-07 10:04:00+02:00,16260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 06:29:00+02:00,2022-09-07 11:04:00+02:00,16500,2,ICE 692,München Hbf,Mannheim Hbf,2022-09-07 06:29:00+02:00,2022-09-07 09:29:00+02:00,10800,ICE 202,Mannheim Hbf,Köln Hbf,2022-09-07 09:36:00+02:00,2022-09-07 11:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
82,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 06:46:00+02:00,2022-09-07 11:33:00+02:00,17220,3,TGV 9576,München Hbf,Stuttgart Hbf,2022-09-07 06:46:00+02:00,2022-09-07 09:00:00+02:00,8040,ICE 770,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 09:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 16,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-07 10:42:00+02:00,2022-09-07 11:33:00+02:00,3060
83,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 07:28:00+02:00,2022-09-07 12:05:00+02:00,16620,1,ICE 612,München Hbf,Köln Hbf,2022-09-07 07:28:00+02:00,2022-09-07 12:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 08:27:00+02:00,2022-09-07 13:05:00+02:00,16680,2,ICE 690,München Hbf,Mannheim Hbf,2022-09-07 08:27:00+02:00,2022-09-07 11:29:00+02:00,10920,ICE 200,Mannheim Hbf,Köln Hbf,2022-09-07 11:36:00+02:00,2022-09-07 13:05:00+02:00,5340,-1,-1,-1,-1,-1,-1
85,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 08:46:00+02:00,2022-09-07 13:33:00+02:00,17220,3,IC 1298,München Hbf,Stuttgart Hbf,2022-09-07 08:46:00+02:00,2022-09-07 11:05:00+02:00,8340,ICE 578,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 11:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 314,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-07 12:42:00+02:00,2022-09-07 13:33:00+02:00,3060
86,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 09:28:00+02:00,2022-09-07 14:05:00+02:00,16620,1,ICE 610,München Hbf,Köln Hbf,2022-09-07 09:28:00+02:00,2022-09-07 14:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 10:28:00+02:00,2022-09-07 15:04:00+02:00,16560,2,ICE 598,München Hbf,Mannheim Hbf,2022-09-07 10:28:00+02:00,2022-09-07 13:29:00+02:00,10860,ICE 108,Mannheim Hbf,Köln Hbf,2022-09-07 13:36:00+02:00,2022-09-07 15:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
88,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 11:28:00+02:00,2022-09-07 16:05:00+02:00,16620,1,ICE 518,München Hbf,Köln Hbf,2022-09-07 11:28:00+02:00,2022-09-07 16:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 12:27:00+02:00,2022-09-07 17:04:00+02:00,16620,2,ICE 596,München Hbf,Mannheim Hbf,2022-09-07 12:27:00+02:00,2022-09-07 15:29:00+02:00,10920,ICE 106,Mannheim Hbf,Köln Hbf,2022-09-07 15:36:00+02:00,2022-09-07 17:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
90,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 12:47:00+02:00,2022-09-07 17:36:00+02:00,17340,3,IC 2266,München Hbf,Stuttgart Hbf,2022-09-07 12:47:00+02:00,2022-09-07 15:04:00+02:00,8220,ICE 574,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 15:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 152,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-07 16:42:00+02:00,2022-09-07 17:36:00+02:00,3240
91,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 13:28:00+02:00,2022-09-07 18:05:00+02:00,16620,1,ICE 516,München Hbf,Köln Hbf,2022-09-07 13:28:00+02:00,2022-09-07 18:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 14:27:00+02:00,2022-09-07 19:04:00+02:00,16620,2,ICE 594,München Hbf,Mannheim Hbf,2022-09-07 14:27:00+02:00,2022-09-07 17:29:00+02:00,10920,ICE 204,Mannheim Hbf,Köln Hbf,2022-09-07 17:36:00+02:00,2022-09-07 19:04:00+02:00,5280,-1,-1,-1,-1,-1,-1
93,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 14:47:00+02:00,2022-09-07 19:33:00+02:00,17160,3,ICE 1164,München Hbf,Stuttgart Hbf,2022-09-07 14:47:00+02:00,2022-09-07 17:02:00+02:00,8100,ICE 572,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 17:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 10,Frankfurt(Main) Flughafen Fernbf,Köln Hbf,2022-09-07 18:42:00+02:00,2022-09-07 19:33:00+02:00,3060
94,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 15:28:00+02:00,2022-09-07 20:05:00+02:00,16620,1,ICE 514,München Hbf,Köln Hbf,2022-09-07 15:28:00+02:00,2022-09-07 20:05:00+02:00,16620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,2022-09-07,2,9,München Hbf,Köln Hbf,2022-09-07 16:27:00+02:00,2022-09-07 21:05:00+02:00,16680,2,ICE 592,München Hbf,Mannheim Hbf,2022-09-07 16:27:00+02:00,2022-09-07 19:29:00+02:00,10920,ICE 102,Mannheim Hbf,Köln Hbf,2022-09-07 19:36:00+02:00,2022-09-07 21:05:00+02:00,5340,-1,-1,-1,-1,-1,-1
